cliente,descricao,ncm,ite_unidade,cat1,cat2,cat3,Nova cat 1,Nova cat 2,Nova cat 3,,
base9,LUVA PROCEDIMENTO DESCARPACK CA9618 - P,40151900,UN,INSUMOS,EQUIPAMENTOS DE SEGURANÇA,Proteção Pessoal,Não Classificado,Não Classificado,Não Classificado,,
base9,CINTO VICSA ERGONOMICO STEELPRO PRETO XG COM HASTE NA REGIAO LOMBAR,62129000,PC,INSUMOS,EQUIPAMENTOS DE SEGURANÇA,Proteção Pessoal,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA NITRIL FULL VOLK TAM M,61161000,PR,INSUMOS,EQUIPAMENTOS DE SEGURANÇA,Proteção Pessoal,Não Classificado,Não Classificado,Não Classificado,,
base9,BOTA BOMBEIROS AIRBOSS COMBAT 11.5 JOBLUV,64011000,PR,INSUMOS,EQUIPAMENTOS DE SEGURANÇA,Proteção Pessoal,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA VOLK NITRIL FULL CA 25280 TAM M,61161000,PR,INSUMOS,EQUIPAMENTOS DE SEGURANÇA,Proteção Pessoal,Não Classificado,Não Classificado,Não Classificado,,
base9,BOTA DE BOMBEIRO C/FORRO ANTI-CHAMA 36CM N 41,64011000,PR,INSUMOS,EQUIPAMENTOS DE SEGURANÇA,Proteção Pessoal,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA 37-145 SOLVEX VERDE S/F ANTI-ALERGICA TAMANHO P CA 12704-8,0,PR,INSUMOS,EQUIPAMENTOS DE SEGURANÇA,Proteção Pessoal,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA 48-501 EDGE NITRILICA COM PUNHO TRICOTADO TAMANHO M CA 32719-10,0,PR,INSUMOS,EQUIPAMENTOS DE SEGURANÇA,Proteção Pessoal,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA 48-501 EDGE NITRILICA COM PUNHO TRICOTADO TAMANHO G CA 32719-10,0,PR,INSUMOS,EQUIPAMENTOS DE SEGURANÇA,Proteção Pessoal,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA 37-145 SOLVEX VERDE S/F ANTI-ALERGICA TAMANHO M CA 12704-8,0,PR,INSUMOS,EQUIPAMENTOS DE SEGURANÇA,Proteção Pessoal,Não Classificado,Não Classificado,Não Classificado,,
base9,BOTAO AMARELO 1NA 22MM 24VCC/CA LED ILUM,85389090,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA PARA BOMBEIRO FORRO FIXO ZIP+VEL TAM G,40151900,PR,INSUMOS,EQUIPAMENTOS DE SEGURANÇA,Proteção Pessoal,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA NITRIL FULL CA 25280 TAMANHO 09(G),0,PR,INSUMOS,EQUIPAMENTOS DE SEGURANÇA,Proteção Pessoal,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA NITRIL FULL CA 25280 TAMANHO 09(GG),0,PR,INSUMOS,EQUIPAMENTOS DE SEGURANÇA,Proteção Pessoal,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA ISOLANTE ORION CLASSE 2 20KV PARA ELETRICISTA CA29773,99000000,PR,INSUMOS,EQUIPAMENTOS DE SEGURANÇA,Proteção Pessoal,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA VAQUETA PARA COBERTURA LUVA ISOLANTE PARA ELETRICISTA,99000000,PR,INSUMOS,EQUIPAMENTOS DE SEGURANÇA,Proteção Pessoal,Não Classificado,Não Classificado,Não Classificado,,
base9,BOTA DE PVC N 43,64019200,PR,INSUMOS,EQUIPAMENTOS DE SEGURANÇA,Proteção Pessoal,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA VAQUETA CA 37548,42032900,PR,INSUMOS,EQUIPAMENTOS DE SEGURANÇA,Proteção Pessoal,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA VERSA TOUCH CA 32.723 TAM P,99000000,PR,INSUMOS,EQUIPAMENTOS DE SEGURANÇA,Proteção Pessoal,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA VERSA TOUCH CA 32.723 TAM G,99000000,PR,INSUMOS,EQUIPAMENTOS DE SEGURANÇA,Proteção Pessoal,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA 62-400 HY-CARE CA 25850,99000000,PR,INSUMOS,EQUIPAMENTOS DE SEGURANÇA,Proteção Pessoal,Não Classificado,Não Classificado,Não Classificado,,
base9,CINTO PARAQ 1 PTO REG TOTAL CA 36645,63072000,PR,INSUMOS,EQUIPAMENTOS DE SEGURANÇA,Proteção Pessoal,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA GRAFATEX ARAMIDA CARBONO HERCULES,42032900,PR,INSUMOS,EQUIPAMENTOS DE SEGURANÇA,Proteção Pessoal,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA QUIMICA,0,UN,INSUMOS,EQUIPAMENTOS DE SEGURANÇA,Proteção Pessoal,Não Classificado,Não Classificado,Não Classificado,,
base9,BOTA DE SEG 50B22 BP COURO COR PRETO COM CADARCO MARLUVA - CA 9148,64059000,UN,INSUMOS,EQUIPAMENTOS DE SEGURANÇA,Proteção Pessoal,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA DE NEOPRENE SOB LATEX LEAL CA 13015 TAM P,40151900,P,INSUMOS,EQUIPAMENTOS DE SEGURANÇA,Proteção Pessoal,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA DE NEOPRENE SOB LATEX LEAL CA 13015 TAM M,40151900,P,INSUMOS,EQUIPAMENTOS DE SEGURANÇA,Proteção Pessoal,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA DE NEOPRENE SOB LATEX LEAL CA 13015 TAM G,40151900,P,INSUMOS,EQUIPAMENTOS DE SEGURANÇA,Proteção Pessoal,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA DE NEOPRENE SOB LATEX LEAL CA 13015 TAM GG,40151900,P,INSUMOS,EQUIPAMENTOS DE SEGURANÇA,Proteção Pessoal,Não Classificado,Não Classificado,Não Classificado,,
base9,CANETA ESF. PILOT BPS 0.7 AZUL PONTA DE METAL,96081000,UN,INSUMOS,ESCRITORIO,Papelaria,Não Classificado,Não Classificado,Não Classificado,,
base9,CANETA RETROPROJETOR 2MM PRETO,0,UN,INSUMOS,ESCRITORIO,Papelaria,Não Classificado,Não Classificado,Não Classificado,,
base9,CANETA RETROPROJETOR 2MM VERMELHO,0,UN,INSUMOS,ESCRITORIO,Papelaria,Não Classificado,Não Classificado,Não Classificado,,
base9,CANETA RETROPROJETOR 2MM AZUL,0,UN,INSUMOS,ESCRITORIO,Papelaria,Não Classificado,Não Classificado,Não Classificado,,
base9,CANETA BIC SLIM CLIC AZUL,0,UN,INSUMOS,ESCRITORIO,Papelaria,Não Classificado,Não Classificado,Não Classificado,,
base9,CANETA MARCA TEXTO LIGHT CIS AMARELO,0,UN,INSUMOS,ESCRITORIO,Papelaria,Não Classificado,Não Classificado,Não Classificado,,
base9,CANETA ESFE COMPACTOR 07 AZUL,0,UN,INSUMOS,ESCRITORIO,Papelaria,Não Classificado,Não Classificado,Não Classificado,,
base9,CANETA ESF. PILOT BPS-GRIP 0.7 AZUL,0,UN,INSUMOS,ESCRITORIO,Papelaria,Não Classificado,Não Classificado,Não Classificado,,
base9,CARGA CANETA COMPACTOR 1005 METAL (REFIL),0,UN,INSUMOS,ESCRITORIO,Papelaria,Não Classificado,Não Classificado,Não Classificado,,
base9,CARGA CANETA COMPACTOR 1006 METAL (REFIL) - CROWN,0,UN,INSUMOS,ESCRITORIO,Papelaria,Não Classificado,Não Classificado,Não Classificado,,
base9,PAPEL A4 GLOSSY,0,UN,INSUMOS,ESCRITORIO,Papelaria,Não Classificado,Não Classificado,Não Classificado,,
base9,ARQUIVO MORTO PAPELAO OFICIO,0,UN,INSUMOS,ESCRITORIO,Papelaria,Não Classificado,Não Classificado,Não Classificado,,
base9,PAPEL LINHO BRANCO 180GR A4,0,UN,INSUMOS,ESCRITORIO,Papelaria,Não Classificado,Não Classificado,Não Classificado,,
base9,PAPEL CONTACT TRANSPARENTE,0,MT,INSUMOS,ESCRITORIO,Papelaria,Não Classificado,Não Classificado,Não Classificado,,
base9,CANETA MARCA TEXTO LIGHT CIS ROSA,0,UN,INSUMOS,ESCRITORIO,Papelaria,Não Classificado,Não Classificado,Não Classificado,,
base9,PAPEL KRAFT,48043190,KG,INSUMOS,ESCRITORIO,Papelaria,Não Classificado,Não Classificado,Não Classificado,,
base9,CANETA MARCA TEXTO CIS LIGHT VERDE,96082000,UN,INSUMOS,ESCRITORIO,Papelaria,Não Classificado,Não Classificado,Não Classificado,,
base9,CANETA ESF. PILOT BPS-GRIP 0.7 PRETA,0,UN,INSUMOS,ESCRITORIO,Papelaria,Não Classificado,Não Classificado,Não Classificado,,
base9,ENVELOPE BRANCO DE PAPEL PARA CD,0,UN,INSUMOS,ESCRITORIO,Papelaria,Não Classificado,Não Classificado,Não Classificado,,
base9,PAPEL A3 75GR 500 FLS,0,UN,INSUMOS,ESCRITORIO,Papelaria,Não Classificado,Não Classificado,Não Classificado,,
base9,PAPEL ALUMINIO (ROLO),0,UN,INSUMOS,ESCRITORIO,Papelaria,Não Classificado,Não Classificado,Não Classificado,,
base9,CANETA ESFE PILOT BPS GRIP 07 VERMELHA,0,UN,INSUMOS,ESCRITORIO,Papelaria,Não Classificado,Não Classificado,Não Classificado,,
base9,CANETA ESFE BIC,0,UN,INSUMOS,ESCRITORIO,Papelaria,Não Classificado,Não Classificado,Não Classificado,,
base9,CANETA COM PRENDEDOR CORRENTE,0,UN,INSUMOS,ESCRITORIO,Papelaria,Não Classificado,Não Classificado,Não Classificado,,
base9,PRENDEDOR DE PAPEL 25 MM,0,UN,INSUMOS,ESCRITORIO,Papelaria,Não Classificado,Não Classificado,Não Classificado,,
base9,PAPEL A4 GLOSSY ADESIVO,48025810,UN,INSUMOS,ESCRITORIO,Papelaria,Não Classificado,Não Classificado,Não Classificado,,
base9,CANETA MARCA TEXTO DESART ROSA,96082000,UN,INSUMOS,ESCRITORIO,Papelaria,Não Classificado,Não Classificado,Não Classificado,,
base9,PAPEL NOSSO ALUMINIO,76071990,UN,INSUMOS,COPA E COZINHA,Utensilios descartaveis,Não Classificado,Não Classificado,Não Classificado,,
base9,PAPEL HIGIENICO PALOMA FS NEUTRO PCT C/8,48181000,UN,INSUMOS,LIMPEZA,Material de limpeza,Não Classificado,Não Classificado,Não Classificado,,
base9,PAPEL HIGIENICO SIRUS FS NEUTRO PCT C/12,48181000,UN,INSUMOS,LIMPEZA,Material de limpeza,Não Classificado,Não Classificado,Não Classificado,,
base9,PAPEL HIG CISNE FD PCT C/12 30M,48181000,UN,INSUMOS,LIMPEZA,Material de limpeza,Não Classificado,Não Classificado,Não Classificado,,
base9,CINTO ROCADEIRA 220 STILL,0,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Produtos Jardinagem,Não Classificado,Não Classificado,Não Classificado,,
base9,PAPEL HIG DUETTO NEUTRO,48181000,UN,INSUMOS,LIMPEZA,Material de limpeza,Não Classificado,Não Classificado,Não Classificado,,
base9,PAPEL HIGIENICO ROLAO FOLHA SIMPLES 8X300M,48181000,CX,INSUMOS,LIMPEZA,Material de limpeza,Não Classificado,Não Classificado,Não Classificado,,
base9,BOBINAS DE PAPELAO,48081000,KG,INSUMOS,PRODUCAO,Material de Consumo,Não Classificado,Não Classificado,Não Classificado,,
base9,PAPEL TOALHA POP 2D 22X19.5 C/ 2400 FOLHAS,48182000,CX,INSUMOS,LIMPEZA,Material de limpeza,Não Classificado,Não Classificado,Não Classificado,,
base9,CINTO CARPINTEIRO FERRAMENTAS DTOOLS,0,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,SELO ADESIVO TINTA EMBORRACHADA 7.5X10 EM PAPEL ADESIVO BRILHO,49089000,UN,INSUMOS,PRODUCAO,Material de Consumo,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA 90,39172200,UN,INSUMOS,PRODUCAO,Material de Consumo,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA P/ ELET.ROSC1,39174090,UN,INSUMOS,PRODUCAO,Material de Consumo,Não Classificado,Não Classificado,Não Classificado,,
base9,PAPEL FILTRANTE 460X65MM FIT 250 - CAIXA COM 100 UNIDADES,0,UN,INSUMOS,PRODUCAO,Material de Consumo,Não Classificado,Não Classificado,Não Classificado,,
base9,ETIQUETA PARA IDENTIFICACAO DE BOTAO,85389090,PC,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,KIT DE CANETAS PARA TESTE SUPERFICIAL (36-38-40-42-44) DYNAS CORONA BR,96082000,UN,INSUMOS,PRODUCAO,Materiais de Laboratorio,Não Classificado,Não Classificado,Não Classificado,,
base9,PAPEL TOALHA BOBINA CAIXA COM 06 ROLOS DE 200 MTS,48182000,UN,INSUMOS,LIMPEZA,Material de limpeza,Não Classificado,Não Classificado,Não Classificado,,
base9,PAPEL HIG. BOB 16X4 30M FOLHA SIMPLAS NEUTRO,48181000,UN,INSUMOS,LIMPEZA,Material de limpeza,Não Classificado,Não Classificado,Não Classificado,,
base9,PAPEL HIGIENICO 60MT C/ 4 UNIDADES - PALOMA,48181000,UN,INSUMOS,LIMPEZA,Material de limpeza,Não Classificado,Não Classificado,Não Classificado,,
base9,PAPEL TOALHA 02 DOBRAS VIP TI 001 5000FLS 24GR,48182000,CX,INSUMOS,LIMPEZA,Material de limpeza,Não Classificado,Não Classificado,Não Classificado,,
base9,PAPEL HIG PALOMA FS NEUTRO PCT C/12,48181000,UN,INSUMOS,LIMPEZA,Material de limpeza,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA 3/4 PLASTICA C/ ROSCA,0,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,"LUVA WETZEL 1/2""",0,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,"LUVA WETZEL 1""",0,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA PESADA,85359000,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Materiais Elétricos,Não Classificado,Não Classificado,Não Classificado,,
base9,BOTAO EMERGENCIA COM CONTATO NF COMPLETO,0,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,BOTAO PULSO DUPLO VD/VM,85364900,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,BOTAO EMERGENCIA VERMELHO,85364900,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,BOTAO PULSO VERDE,85364900,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA PVC 3/4 CZ,0,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,CAIXA PARA UM BOTAO,0,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Materiais Elétricos,Não Classificado,Não Classificado,Não Classificado,,
base9,BOTAO DE PULSO NA/NF,0,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,BOTAO LIGA/DESLIGA COM ILUMINACAO,85365090,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,BOTAO COMUTADOR C/ CONTACTOR,85365090,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA PVC 2,39174090,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Materiais Elétricos,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA PVC 3/4 BR,39174090,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA PVC 1/2 CZ,39174090,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,DETETORES DE FUMACA COM ACIONADOR APERTA BOTAO,85311090,PC,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Materiais Elétricos,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA EMENDA LM 50MM,85359000,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA ROSCA 1X 3/4,39174090,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,ACIONADOR DE INCENDIO TIPO APERTA BOTAO,85258020,PC,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Materiais Elétricos,Não Classificado,Não Classificado,Não Classificado,,
base9,BOTAO ELEVACAO COM INICIAL,85389090,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Materiais Elétricos,Não Classificado,Não Classificado,Não Classificado,,
base9,CAIXA BOTOEIRA 1 BOTAO,85369090,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,FRONTAL DE BOTAO VD,85389090,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,FRONTAL DE BOTAO VM,85899090,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA ELETRICA SLM,39269090,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA SISTEMA X BRANCO,39173229,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,BOTAO FACEADO CSW-BF1 VERMELHO,0,PC,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,BOTAO FACEADO CSW-BF2 VERDE,0,PC,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA PVC DE 100,0,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA SOLDAVEL 60,0,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA SOLD LR 20X1/2,39174090,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA BUCHA LATAO 25X3/4 KRONA,39174090,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA SOLD 32 KRONA,39174090,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,"LUVA GALVANIZADA C/ ROSCA 2""",0,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA SOLD 20 KRONA,39174090,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA SOLD 50 MM,39174090,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,"LUVA GALVANIZADA REDUCAO C/ ROSCA 1""X3/4""",0,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,"LUVA GALVANIZADA C/ ROSCA 2.1/2""",0,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,"LUVA GALVANIZADA C/ ROSCA 1/2""",0,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,"LUVA GALVANIZADA REDUCAO C/ ROSCA 1.1/2""X1""",0,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,"LUVA INOX 1/2""",0,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,PAPEL VELOMOIDE 80MM LARGURA 80MM,84842000,MT,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA PROCEDIMENTO SUPERMAX CA 13030 - XP,40151900,CX,INSUMOS,EQUIPAMENTOS DE SEGURANÇA,Proteção Pessoal,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA FERRO GALV. 3 POLEGADAS,0,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,VALVULA 3/2 VIAS 1/4 BOTAO,0,PC,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,VALVULA BOTAO,0,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,VALVULA BOTAO TRAVA 5/2 VIAS 1/4,84812090,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA ROSCA FEMEA 1/4,73072200,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA ROSCA FEMEA DE 1/2,73072200,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA EIXO AISI304 GRD070,84799090,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,"LUVA BSP 2"" TUPY",73071919,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA DA-90200 NITRIL SENS FL AZ S/TAL CA42979/25091-P,40151900,UN,INSUMOS,EQUIPAMENTOS DE SEGURANÇA,Proteção Pessoal,Não Classificado,Não Classificado,Não Classificado,,
base9,"LUVA 1.1/2"" TUPY",73071990,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,TOALHA PAPEL KITCHEN DECORADA C/2,48189090,UN,INSUMOS,PRODUCAO,Material de Consumo,Não Classificado,Não Classificado,Não Classificado,,
base9,LIXA PAPEL ROLO 120,0,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA RED F/F 1 1/4 X 1 TUPY,73071990,UN,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA 63 MM AZUL,39172200,PC,INSUMOS,MANUTENÇÃO E INSTALAÇÃO INDUSTRIAL,Insumos de Manutanção,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA MAO LATEX DELTA PLUS 8/9,40151900,UN,INSUMOS,PRODUCAO,Material de Consumo,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA MAO LATEX DELTA PLUS 9/10,40151900,UN,INSUMOS,PRODUCAO,Material de Consumo,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA MAO LATEX LUVIMAX 08,40151900,UN,INSUMOS,PRODUCAO,Material de Consumo,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA MAO LATEX LUVIMAX 07,40159000,UN,INSUMOS,PRODUCAO,Material de Consumo,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA ROSCA 3/4 X 1/2,39174090,UN,INSUMOS,MAQUINAS E EQUIPAMENTOS,Maquinas e Equipamentos,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA DE MALHA PIGMENTADA YELING - CA37500,61169200,UN,INSUMOS,EQUIPAMENTOS DE SEGURANÇA,Proteção Pessoal,Não Classificado,Não Classificado,Não Classificado,,
base9,LUVA 87-224 CHEMI-PRO CA 12872 - 9,40151900,UN,INSUMOS,MAQUINAS E EQUIPAMENTOS,Maquinas e Equipamentos,Não Classificado,Não Classificado,Não Classificado,,
